Employee_ID,Work_Arrangement,Department,Job_Level,Years_Experience,Company_Size,Region,Meeting_Hours_Weekly,Commute_Minutes_Daily,Focus_Hours_Daily,Communication_Tool,Project_Tool,Focus_Score,Collaboration_Score,Innovation_Score,Work_Life_Balance_Score,Burnout_Risk_Percent,Satisfaction_Score,Tasks_Completed_Weekly,Response_Time_Hours,Survey_Date
976d06e2,Hybrid,HR,Mid,4,Small (50-200),Americas,10.5,16,5.5,Discord,Jira,6.6,9.7,5.8,6.4,21,5.4,36,3.7,2026-01-15
077ad91f,Hybrid,Finance,Mid,3,Medium (200-1000),Americas,7.4,34,6.8,Discord,Notion,7.5,7.8,7.2,6.5,34,8.9,32,4.7,2025-12-21
9bd72959,Hybrid,Marketing,Mid,2,Large (1000-5000),Americas,6.3,20,5.8,Microsoft Teams,Monday.com,6.2,9.9,7.6,5.7,21,8.1,37,3.1,2026-01-05
715a9cbb,Remote,HR,Senior,4,Startup (<50),Americas,6.1,0,8.0,Slack,Trello,8.0,7.1,5.4,7.6,27,6.8,30,5.9,2025-09-18
e766000a,Hybrid,Design,Mid,4,Large (1000-5000),Europe,4.1,41,6.2,Discord,Monday.com,7.6,10.0,7.9,9.2,0,7.8,43,3.1,2025-09-21
03b050c1,Office,Finance,Mid,2,Medium (200-1000),Asia-Pacific,6.6,47,6.0,Discord,Trello,5.7,8.6,8.6,4.3,18,5.8,23,2.7,2025-08-31
3aa61b03,Remote,Sales,Mid,2,Large (1000-5000),Americas,6.0,0,7.6,Discord,Jira,7.3,5.9,3.1,8.1,32,7.0,42,6.1,2025-12-31
5dc9c415,Remote,Operations,Manager,8,Medium (200-1000),Asia-Pacific,4.2,0,8.0,Slack,Monday.com,10.0,6.8,5.9,6.5,25,9.0,33,2.6,2025-12-15
f8c1a75c,Remote,Sales,Manager,12,Medium (200-1000),Europe,6.5,0,8.0,Slack,Monday.com,7.5,5.7,4.9,6.5,50,9.0,29,5.3,2025-08-21
27e7b2d0,Hybrid,Engineering,Mid,2,Medium (200-1000),Americas,5.8,25,7.9,Zoom,Jira,8.5,7.3,6.1,7.9,22,7.7,36,3.5,2025-10-14
e9351fd3,Remote,Design,Mid,2,Small (50-200),Middle East/Africa,3.2,0,8.0,Zoom,Jira,7.5,5.2,7.7,9.8,27,7.9,33,6.9,2026-01-17
1ffd96c8,Remote,Marketing,Director,14,Small (50-200),Asia-Pacific,4.2,0,8.0,Google Meet,Notion,6.9,7.6,6.3,6.1,33,7.0,23,5.3,2025-08-08
72663836,Office,Sales,Lead,9,Small (50-200),Asia-Pacific,6.1,35,6.4,Slack,Linear,4.9,8.7,9.5,7.4,35,7.6,27,1.5,2026-01-14
86413136,Hybrid,Marketing,Senior,9,Startup (<50),Americas,9.5,16,5.6,Microsoft Teams,Notion,9.1,8.0,6.7,7.0,35,7.9,18,6.4,2025-10-31
2367562b,Hybrid,Operations,Mid,3,Small (50-200),Americas,5.6,35,7.0,Slack,Monday.com,6.0,6.4,8.8,6.8,16,6.7,32,2.4,2025-09-13
72896b2f,Remote,Finance,Director,12,Startup (<50),Asia-Pacific,4.8,0,8.0,Discord,Trello,8.9,6.7,7.2,7.8,33,8.9,37,5.0,2025-09-08
9015b407,Office,Customer Support,Junior,0,Enterprise (5000+),Americas,11.4,40,5.3,Discord,Asana,6.2,7.5,6.4,5.6,41,5.4,32,3.0,2026-01-06
b73955a7,Remote,Marketing,Lead,8,Enterprise (5000+),Europe,7.0,0,8.0,Discord,Trello,8.6,4.9,6.1,8.6,38,7.4,28,3.6,2026-01-26
3026bfef,Hybrid,Operations,Mid,2,Startup (<50),Asia-Pacific,8.4,43,5.5,Zoom,Linear,5.2,6.9,10.0,8.9,9,10.0,26,5.2,2025-10-29
fe37a5c2,Office,Operations,Junior,1,Startup (<50),Americas,12.5,79,5.2,Slack,Monday.com,3.3,6.9,7.6,6.4,46,6.4,23,1.6,2025-10-07
12e1ad8b,Remote,Sales,Junior,1,Small (50-200),Europe,5.3,0,8.0,Zoom,Trello,6.3,4.3,7.8,7.3,22,6.9,30,4.6,2025-09-29
832366f2,Hybrid,Customer Support,Manager,12,Medium (200-1000),Americas,10.5,37,6.0,Microsoft Teams,Monday.com,8.6,8.6,8.8,7.9,31,10.0,31,2.5,2026-01-07
93f3ca12,Hybrid,Marketing,Senior,4,Large (1000-5000),Americas,8.2,43,5.7,Discord,Asana,10.0,8.0,8.0,7.2,23,6.2,33,4.1,2026-01-02
1a11c2c0,Office,Design,Mid,3,Medium (200-1000),Europe,11.5,81,5.0,Discord,Asana,5.6,7.6,6.8,2.3,60,3.7,32,1.7,2026-01-17
248688e7,Office,Sales,Mid,2,Medium (200-1000),Europe,6.5,80,6.0,Discord,Notion,7.0,7.7,7.9,5.8,37,6.2,40,1.3,2025-09-14
9fdfc863,Remote,Design,Senior,4,Large (1000-5000),Asia-Pacific,7.1,0,8.0,Microsoft Teams,Monday.com,10.0,6.7,6.8,10.0,12,8.1,36,4.0,2025-09-13
9dcd4bf3,Hybrid,Finance,Junior,1,Medium (200-1000),Americas,11.7,36,4.9,Microsoft Teams,Notion,6.1,9.5,7.3,7.1,21,5.8,38,4.3,2025-08-05
375db450,Hybrid,Product,VP,19,Enterprise (5000+),Asia-Pacific,4.5,25,7.6,Google Meet,Jira,8.3,6.5,7.6,5.5,26,4.5,23,3.7,2025-12-07
87b0d248,Remote,Customer Support,Junior,0,Medium (200-1000),Americas,7.4,0,7.8,Google Meet,Asana,7.6,4.5,7.1,5.6,45,6.3,36,3.4,2025-09-07
65dc7a76,Remote,Finance,Senior,6,Startup (<50),Americas,2.5,0,8.0,Slack,Notion,6.6,5.0,7.1,7.7,23,9.5,23,6.1,2025-10-17
19d68e23,Hybrid,HR,Senior,8,Small (50-200),Americas,11.8,24,5.9,Discord,Monday.com,7.6,5.3,6.9,5.8,35,6.6,24,2.8,2025-10-03
4b93105a,Office,Marketing,Junior,0,Medium (200-1000),Europe,7.6,60,6.7,Zoom,Trello,6.3,9.6,8.2,3.4,28,6.5,29,4.0,2025-09-24
36903911,Hybrid,Marketing,Junior,1,Large (1000-5000),Europe,6.4,26,6.9,Zoom,Linear,5.6,7.8,5.5,9.1,8,7.6,34,3.9,2026-01-15
965a823b,Remote,Marketing,Director,15,Small (50-200),Europe,4.7,0,8.0,Microsoft Teams,Jira,5.1,4.2,6.5,10.0,18,7.8,31,3.6,2025-08-14
74cd0d58,Remote,Finance,Mid,4,Large (1000-5000),Europe,6.9,0,8.0,Zoom,Monday.com,9.2,5.4,7.9,8.8,19,8.3,46,5.5,2025-12-29
558b3b9c,Hybrid,Operations,Junior,0,Large (1000-5000),Asia-Pacific,6.5,36,6.4,Slack,Linear,5.7,6.3,5.5,9.3,5,7.4,39,4.6,2025-09-24
738a837a,Hybrid,Operations,Mid,4,Small (50-200),Middle East/Africa,4.9,40,7.2,Slack,Monday.com,5.1,4.4,5.4,6.1,19,8.4,29,3.8,2025-10-08
913a9d9f,Office,Operations,Mid,2,Large (1000-5000),Asia-Pacific,7.0,63,6.3,Microsoft Teams,Trello,6.2,5.9,5.8,6.0,34,6.9,37,3.4,2025-12-03
f58d1813,Remote,HR,Director,10,Medium (200-1000),Asia-Pacific,2.1,0,8.0,Microsoft Teams,Linear,8.7,5.4,5.1,8.6,21,9.8,36,4.4,2025-11-07
2953feab,Remote,Engineering,Senior,8,Medium (200-1000),Americas,5.8,0,8.0,Discord,Jira,10.0,5.2,5.7,9.2,11,9.3,42,6.3,2025-10-17
ccd4d88e,Remote,Product,Mid,4,Medium (200-1000),Asia-Pacific,6.4,0,7.8,Zoom,Linear,7.6,3.9,4.8,10.0,32,9.1,44,6.2,2025-12-10
6d43951a,Hybrid,Design,Mid,2,Medium (200-1000),Asia-Pacific,6.6,38,6.5,Zoom,Jira,6.0,5.5,8.7,6.8,21,6.4,39,4.9,2026-01-11
5b305a30,Remote,HR,Manager,10,Enterprise (5000+),Europe,2.1,0,8.0,Google Meet,Linear,8.7,4.0,10.0,7.6,29,8.1,30,5.0,2025-11-13
84b50171,Remote,Product,Manager,7,Small (50-200),Americas,5.3,0,8.0,Microsoft Teams,Trello,10.0,7.3,7.9,8.8,12,9.0,40,3.8,2025-10-04
27f151da,Hybrid,Operations,Senior,4,Medium (200-1000),Americas,10.3,16,5.6,Zoom,Linear,6.7,5.9,8.2,8.5,9,7.9,37,2.5,2026-01-30
b2f44036,Office,Product,Senior,4,Medium (200-1000),Asia-Pacific,6.3,31,5.5,Slack,Monday.com,5.9,6.0,9.7,7.1,9,7.0,24,1.8,2025-08-06
c48f87aa,Hybrid,Design,Lead,8,Medium (200-1000),Asia-Pacific,10.8,42,5.8,Microsoft Teams,Notion,8.6,7.7,7.9,10.0,4,6.1,27,4.0,2025-08-23
20961595,Office,Finance,Mid,3,Large (1000-5000),Asia-Pacific,13.5,75,4.4,Slack,Linear,5.6,8.3,7.8,5.4,27,5.4,29,4.6,2026-01-18
8eaf5e4e,Remote,Product,Mid,3,Startup (<50),Europe,5.1,0,8.0,Google Meet,Trello,9.6,5.3,5.9,8.1,26,6.4,48,5.2,2025-09-20
76b85489,Office,Finance,Mid,2,Large (1000-5000),Americas,10.7,43,5.7,Microsoft Teams,Monday.com,6.5,9.7,10.0,4.4,35,6.4,34,2.7,2025-09-04
6f5a6667,Hybrid,Design,Mid,3,Small (50-200),Americas,6.4,18,6.3,Zoom,Notion,7.8,6.9,6.9,5.3,51,6.5,41,3.5,2025-11-21
cd7dac9d,Hybrid,Marketing,Senior,7,Small (50-200),Americas,11.9,20,5.6,Google Meet,Linear,7.0,7.4,5.3,9.8,10,8.5,25,3.4,2025-09-21
e50670ca,Remote,Design,VP,28,Medium (200-1000),Americas,3.7,0,8.0,Zoom,Jira,8.5,2.8,6.7,5.7,20,7.0,26,5.0,2025-08-08
3716ec99,Office,Product,Mid,4,Medium (200-1000),Europe,12.5,60,5.5,Slack,Monday.com,4.3,7.2,6.0,4.5,28,5.7,31,1.7,2025-08-22
c6f11002,Hybrid,Finance,Junior,0,Medium (200-1000),Middle East/Africa,8.5,25,6.6,Google Meet,Trello,7.1,9.4,9.0,5.0,36,6.5,33,4.3,2025-11-24
b6cc0969,Office,Engineering,Senior,8,Small (50-200),Americas,6.4,58,5.6,Slack,Linear,8.4,7.7,7.3,6.2,24,5.9,28,2.7,2025-10-24
2f9b84a6,Office,Marketing,Senior,4,Startup (<50),Europe,10.5,36,5.2,Microsoft Teams,Trello,10.0,8.3,7.7,4.0,60,4.9,38,2.0,2025-10-07
1018b9ab,Hybrid,Marketing,Senior,7,Large (1000-5000),Americas,6.4,15,7.1,Zoom,Asana,4.2,8.5,7.1,7.0,18,6.0,23,2.6,2025-12-20
466ae01c,Hybrid,Marketing,Lead,7,Enterprise (5000+),Middle East/Africa,10.6,23,5.7,Google Meet,Jira,5.3,7.9,6.2,9.3,11,7.6,25,2.8,2025-12-31
2a0880d2,Office,Engineering,Lead,8,Medium (200-1000),Asia-Pacific,7.4,47,6.5,Google Meet,Jira,6.2,9.2,7.4,5.9,22,7.3,24,4.6,2025-09-30
dd8aaee3,Remote,Marketing,Manager,12,Startup (<50),Middle East/Africa,2.1,0,8.0,Zoom,Monday.com,9.7,8.7,8.2,9.6,19,7.5,35,7.1,2025-10-24
190ad09a,Remote,Design,Director,13,Medium (200-1000),Asia-Pacific,4.0,0,8.0,Discord,Jira,9.6,5.7,9.8,8.5,21,8.5,33,3.2,2025-11-26
fa4980a1,Hybrid,Finance,Junior,0,Small (50-200),Americas,5.2,19,7.0,Discord,Linear,6.9,6.3,7.0,7.6,8,7.6,36,3.8,2025-11-08
992c1a12,Remote,Sales,Junior,1,Startup (<50),Europe,7.2,0,7.8,Microsoft Teams,Monday.com,5.7,3.4,5.3,9.3,20,9.3,35,5.5,2025-08-23
e4af7d79,Remote,Marketing,Junior,1,Enterprise (5000+),Europe,5.0,0,8.0,Zoom,Jira,8.3,6.1,5.7,8.8,5,7.7,37,7.9,2025-10-14
4acc3cf9,Hybrid,Finance,Manager,10,Medium (200-1000),Europe,8.2,27,6.7,Google Meet,Notion,7.7,7.8,7.8,8.1,25,8.1,26,3.9,2026-01-22
ad94c734,Hybrid,Product,Senior,6,Small (50-200),Asia-Pacific,4.8,30,6.8,Microsoft Teams,Jira,8.0,5.6,5.6,7.0,18,6.5,35,3.6,2025-11-20
abe36bea,Hybrid,Marketing,Senior,4,Enterprise (5000+),Middle East/Africa,6.2,33,6.1,Discord,Asana,7.8,6.4,5.1,8.9,3,9.5,30,4.3,2025-09-06
7eb404cc,Office,Sales,VP,15,Small (50-200),Americas,7.4,51,6.0,Zoom,Trello,6.1,8.5,8.9,7.1,24,8.2,24,5.8,2025-09-19
ef9cd300,Hybrid,Sales,Mid,4,Medium (200-1000),Europe,10.9,28,5.7,Zoom,Jira,3.6,8.4,6.2,8.4,26,8.0,20,3.4,2025-08-09
85ad572f,Hybrid,Engineering,Senior,5,Startup (<50),Europe,4.7,30,8.0,Slack,Linear,3.5,7.3,8.7,7.2,14,7.4,23,2.9,2025-12-16
18d64c31,Office,Finance,Senior,7,Small (50-200),Europe,14.4,36,4.3,Discord,Asana,5.1,8.7,9.0,8.9,34,8.3,19,4.1,2025-10-24
fb49c685,Hybrid,Operations,Mid,4,Small (50-200),Americas,4.1,20,7.0,Slack,Jira,4.6,7.8,7.1,6.7,16,7.4,35,3.2,2025-08-01
52905e7b,Hybrid,Marketing,Senior,8,Large (1000-5000),Americas,8.1,37,6.6,Slack,Trello,7.5,9.6,10.0,9.4,0,9.0,27,4.3,2025-11-09
01a9278d,Office,Engineering,Lead,9,Small (50-200),Europe,11.3,67,5.4,Zoom,Notion,6.1,7.8,10.0,5.7,36,6.9,25,2.1,2026-01-27
a0848b3e,Remote,Operations,Junior,0,Startup (<50),Europe,7.3,0,8.0,Discord,Jira,6.0,6.7,3.9,9.6,16,5.6,33,4.6,2026-01-04
78cbf25b,Hybrid,Design,Manager,11,Medium (200-1000),Americas,7.8,19,6.1,Discord,Linear,8.7,5.6,7.5,6.6,16,6.3,29,4.0,2025-11-13
764838d2,Remote,Operations,Lead,6,Large (1000-5000),Americas,2.8,0,8.0,Discord,Linear,7.2,3.7,8.3,9.4,0,6.8,32,4.7,2025-12-12
06494075,Hybrid,Finance,Senior,7,Medium (200-1000),Middle East/Africa,7.8,40,6.7,Google Meet,Jira,8.7,10.0,7.0,8.3,9,8.2,25,4.0,2025-12-18
affb26f3,Remote,Customer Support,Manager,11,Enterprise (5000+),Europe,4.3,0,8.0,Discord,Notion,7.1,4.0,6.5,6.8,26,6.8,28,4.5,2026-01-30
35626e64,Hybrid,HR,Junior,0,Small (50-200),Asia-Pacific,8.1,37,6.3,Slack,Asana,5.6,6.4,6.4,9.0,20,7.0,29,3.5,2025-12-23
0cc430ec,Hybrid,Marketing,Senior,4,Small (50-200),Europe,7.0,29,6.5,Slack,Linear,6.9,8.9,6.4,6.4,29,6.5,32,4.4,2025-12-22
e26b2148,Hybrid,Operations,Lead,11,Small (50-200),Americas,7.1,31,6.6,Google Meet,Linear,7.3,6.2,7.8,7.1,10,8.6,29,3.8,2025-12-09
93764e18,Remote,Finance,Director,13,Small (50-200),Europe,4.1,0,8.0,Zoom,Jira,8.5,5.6,8.9,4.8,44,5.7,20,4.6,2025-09-08
6bb0d5fc,Hybrid,HR,Mid,2,Medium (200-1000),Asia-Pacific,9.1,24,5.8,Discord,Trello,7.1,8.1,7.2,10.0,0,10.0,36,5.7,2025-10-10
dc88b41c,Office,Finance,Senior,6,Large (1000-5000),Middle East/Africa,14.3,30,4.2,Discord,Notion,5.9,7.7,6.4,7.3,24,8.8,26,3.1,2025-10-23
2689b894,Remote,HR,Lead,9,Medium (200-1000),Americas,7.9,0,8.0,Discord,Monday.com,8.8,6.6,4.3,8.4,21,7.5,39,4.3,2025-08-14
b22a1f9e,Hybrid,Finance,Mid,2,Large (1000-5000),Americas,10.3,30,5.2,Google Meet,Linear,6.6,5.6,7.5,6.8,32,7.2,36,4.0,2025-12-07
72bd7f44,Hybrid,Customer Support,Junior,1,Startup (<50),Europe,6.1,29,6.1,Slack,Monday.com,5.4,8.6,4.9,6.1,29,6.1,26,4.9,2026-01-26
1409863b,Remote,Customer Support,Mid,4,Small (50-200),Middle East/Africa,2.8,0,8.0,Zoom,Jira,9.3,6.1,8.7,6.9,11,7.5,38,4.7,2025-10-04
3fb9e3cb,Remote,Product,Senior,8,Small (50-200),Americas,5.8,0,8.0,Microsoft Teams,Notion,8.9,5.7,6.2,8.0,27,7.0,32,6.2,2025-11-30
56dd7a24,Hybrid,Marketing,Mid,4,Small (50-200),Americas,6.8,22,6.7,Zoom,Trello,7.7,7.6,6.0,7.8,17,6.3,39,5.2,2025-09-30
089b98ec,Remote,Design,Junior,0,Enterprise (5000+),Americas,2.7,0,8.0,Microsoft Teams,Trello,7.9,4.7,5.1,10.0,0,8.6,47,5.7,2025-12-07
f3db8376,Office,Marketing,Lead,11,Small (50-200),Americas,11.2,79,5.2,Microsoft Teams,Monday.com,4.6,6.5,6.1,6.5,32,6.2,21,1.7,2026-01-12
6e998d26,Office,Finance,Mid,2,Small (50-200),Europe,13.4,59,5.2,Google Meet,Monday.com,7.3,8.0,8.7,5.9,33,5.4,36,3.3,2025-08-25
7782eb9d,Remote,Design,Junior,0,Startup (<50),Europe,6.6,0,7.6,Discord,Linear,7.4,8.7,5.0,8.7,23,6.9,37,4.6,2025-12-18
643d4a2b,Remote,Customer Support,Senior,4,Small (50-200),Europe,7.2,0,8.0,Microsoft Teams,Linear,7.1,4.8,4.1,7.6,28,9.3,31,4.1,2026-01-22
168ee58e,Office,Finance,Lead,9,Startup (<50),Americas,7.9,45,6.7,Microsoft Teams,Monday.com,7.2,7.6,7.6,5.1,31,7.0,34,4.4,2025-09-28
505311b8,Remote,Finance,Lead,6,Small (50-200),Europe,2.3,0,8.0,Zoom,Jira,8.6,6.8,6.3,3.6,63,5.6,28,3.9,2025-11-07
a01abeb5,Remote,Sales,Mid,4,Startup (<50),Europe,6.3,0,8.0,Discord,Asana,7.0,6.2,6.6,7.0,25,7.7,41,5.1,2025-09-30
88239900,Remote,Design,Mid,3,Enterprise (5000+),Americas,6.1,0,8.0,Discord,Notion,5.7,5.1,6.6,10.0,10,8.7,36,4.8,2025-12-08
aa981b5a,Remote,Sales,Senior,5,Enterprise (5000+),Middle East/Africa,7.1,0,8.0,Slack,Notion,9.0,8.1,4.7,7.8,4,7.4,29,4.8,2025-10-19
f70979a4,Hybrid,Operations,Mid,4,Large (1000-5000),Middle East/Africa,5.2,41,7.1,Zoom,Monday.com,5.5,7.8,7.1,6.4,14,6.8,35,3.9,2025-10-03
25d5a3b6,Office,Operations,Senior,7,Enterprise (5000+),Americas,7.8,86,6.8,Microsoft Teams,Notion,6.8,10.0,9.1,4.4,38,8.1,23,5.1,2025-10-18
b0d00a1a,Remote,Customer Support,Mid,2,Large (1000-5000),Americas,6.1,0,7.8,Slack,Monday.com,7.2,4.5,5.5,8.5,23,6.7,37,4.9,2025-12-14
745813ed,Remote,Finance,Manager,8,Small (50-200),Europe,7.8,0,7.8,Discord,Notion,8.2,5.1,8.6,7.6,49,7.0,26,4.8,2025-09-27
75df05b7,Hybrid,Customer Support,Manager,13,Startup (<50),Americas,9.4,29,6.0,Slack,Monday.com,9.0,5.0,5.6,7.1,32,7.3,35,4.0,2025-11-16
1ad04c86,Remote,HR,Mid,3,Small (50-200),Asia-Pacific,4.3,0,8.0,Discord,Trello,6.6,5.7,4.9,7.5,8,6.6,40,5.7,2025-08-25
eec90bb0,Hybrid,Finance,Lead,8,Medium (200-1000),Europe,11.9,22,6.9,Zoom,Asana,5.6,6.4,7.0,10.0,7,8.3,21,4.6,2025-09-07
3fe1276d,Remote,HR,Mid,3,Small (50-200),Americas,2.0,0,8.0,Slack,Notion,7.5,4.6,5.6,5.8,21,4.6,42,3.4,2025-10-21
e571367a,Remote,Product,Lead,11,Large (1000-5000),Europe,5.7,0,7.9,Slack,Jira,6.6,5.3,6.5,7.5,9,6.9,31,4.8,2025-12-08
72e19e31,Hybrid,Design,Director,15,Enterprise (5000+),Americas,4.0,38,6.8,Microsoft Teams,Jira,7.5,6.7,7.8,8.2,35,8.4,20,5.2,2026-01-30
60e1a0a3,Office,Engineering,Lead,11,Medium (200-1000),Europe,8.5,63,6.1,Slack,Monday.com,7.8,7.8,10.0,5.0,14,5.1,38,2.9,2025-10-13
b7e2079b,Hybrid,Sales,Junior,0,Large (1000-5000),Americas,4.3,20,6.9,Discord,Jira,4.4,10.0,9.2,9.5,0,8.1,24,2.7,2025-12-10
3ccdd055,Remote,HR,Junior,0,Large (1000-5000),Europe,7.7,0,8.0,Zoom,Asana,8.1,5.9,5.0,7.2,17,5.3,38,5.8,2025-12-24
105552c4,Remote,Sales,Lead,8,Medium (200-1000),Americas,7.6,0,8.0,Zoom,Jira,8.7,5.0,6.2,7.2,29,6.8,31,3.8,2026-01-23
c66c498c,Remote,Design,Senior,5,Large (1000-5000),Asia-Pacific,4.4,0,8.0,Discord,Monday.com,7.6,7.1,6.5,8.8,25,9.2,33,4.6,2025-09-03
0ffae2c5,Remote,Engineering,Mid,2,Medium (200-1000),Americas,8.0,0,8.0,Zoom,Jira,7.9,2.9,6.0,10.0,26,8.6,33,4.0,2025-11-28
39bb46f2,Remote,Sales,Mid,3,Small (50-200),Americas,2.6,0,8.0,Zoom,Asana,5.9,5.0,4.9,10.0,33,8.2,31,4.4,2025-11-19
e76dd87e,Remote,Sales,Mid,3,Medium (200-1000),Americas,7.4,0,7.8,Discord,Jira,4.5,8.4,6.2,8.9,27,6.9,24,4.0,2025-09-28
f9b2417b,Hybrid,HR,Senior,8,Large (1000-5000),Americas,8.7,25,6.2,Google Meet,Linear,6.5,3.0,5.8,9.1,3,8.0,15,2.4,2025-10-18
080e6313,Remote,Marketing,Mid,2,Startup (<50),Americas,8.0,0,8.0,Zoom,Linear,8.8,3.2,6.1,7.6,26,6.8,38,2.0,2025-11-15
e25b2b4a,Hybrid,Operations,Junior,0,Large (1000-5000),Americas,11.2,25,6.0,Google Meet,Asana,5.4,9.2,6.7,7.3,35,6.5,28,3.8,2026-01-09
e45de708,Hybrid,Customer Support,Mid,3,Enterprise (5000+),Europe,11.8,24,6.1,Google Meet,Asana,6.9,4.0,4.7,9.3,22,7.7,31,2.4,2025-08-01
08caa289,Office,Design,Lead,9,Large (1000-5000),Americas,6.1,37,5.6,Microsoft Teams,Asana,6.3,7.4,7.1,6.0,40,7.0,32,3.6,2025-09-29
09ed4ddc,Office,Operations,Mid,2,Medium (200-1000),Europe,6.1,74,6.0,Slack,Jira,7.0,9.0,7.7,6.6,13,6.8,37,1.7,2025-09-25
07c6f4c5,Hybrid,Design,Senior,9,Small (50-200),Americas,8.1,22,6.0,Discord,Trello,6.4,10.0,7.1,5.7,16,8.2,25,2.6,2025-09-10
aa321678,Remote,HR,Manager,13,Large (1000-5000),Europe,6.3,0,8.0,Slack,Monday.com,10.0,7.4,5.1,7.0,21,6.5,45,4.8,2025-10-23
edcb71ef,Remote,HR,Mid,4,Small (50-200),Americas,4.4,0,8.0,Discord,Linear,7.8,5.2,6.6,6.7,38,6.5,36,4.2,2025-12-31
c579c2c7,Office,Marketing,Mid,3,Small (50-200),Americas,11.9,50,5.8,Google Meet,Notion,7.6,6.4,7.1,7.6,28,9.3,36,2.8,2025-11-21
a0ff6c30,Hybrid,Finance,Mid,2,Medium (200-1000),Americas,9.4,17,5.3,Discord,Asana,7.8,10.0,8.6,8.0,28,8.1,36,2.9,2025-11-26
bdb848f0,Remote,Engineering,Mid,2,Medium (200-1000),Americas,6.7,0,8.0,Google Meet,Trello,5.3,6.2,4.7,9.3,32,6.2,33,6.3,2025-12-06
7fe1090a,Hybrid,Sales,Manager,9,Small (50-200),Americas,6.6,18,6.5,Microsoft Teams,Jira,7.4,8.2,6.8,5.9,25,7.2,32,4.7,2025-10-02
5e7af5e5,Hybrid,Product,Senior,5,Medium (200-1000),Americas,10.4,32,6.8,Microsoft Teams,Asana,7.1,6.1,8.9,5.8,58,6.5,37,3.3,2025-10-30
da9384df,Hybrid,Engineering,Junior,0,Medium (200-1000),Europe,7.6,34,6.5,Slack,Notion,6.4,8.1,6.7,7.8,16,6.6,33,4.1,2025-10-25
098417cf,Hybrid,Engineering,Mid,4,Large (1000-5000),Europe,9.0,27,6.3,Google Meet,Linear,7.0,5.7,5.8,6.7,14,8.3,36,3.5,2025-10-25
60b21fc2,Remote,Marketing,Lead,7,Large (1000-5000),Americas,4.2,0,8.0,Zoom,Asana,6.2,3.0,5.2,8.9,10,6.5,22,4.6,2025-12-10
c3616913,Remote,Operations,Junior,1,Startup (<50),Europe,5.6,0,8.0,Microsoft Teams,Trello,7.8,7.9,7.6,9.6,12,7.7,36,3.5,2025-09-11
4ac2b5da,Office,Product,Mid,2,Startup (<50),Asia-Pacific,14.9,40,3.9,Microsoft Teams,Asana,5.8,8.6,8.8,6.4,38,5.8,33,1.0,2025-11-08
35b9549c,Office,Design,Junior,0,Large (1000-5000),Americas,12.0,71,5.2,Zoom,Jira,5.3,9.8,8.9,3.8,39,6.0,32,1.4,2025-10-31
ad1e36ea,Hybrid,Product,VP,27,Small (50-200),Americas,6.2,34,6.8,Zoom,Linear,5.8,5.4,8.1,7.9,16,8.2,22,4.2,2026-01-02
eb0a87f4,Remote,Customer Support,Senior,5,Large (1000-5000),Americas,5.7,0,8.0,Zoom,Notion,5.9,3.8,7.0,7.9,32,7.7,30,5.4,2026-01-22
363214f3,Hybrid,Marketing,Senior,8,Enterprise (5000+),Americas,4.7,44,7.0,Google Meet,Monday.com,4.6,8.8,6.5,10.0,0,10.0,26,3.0,2026-01-02
5ecd15b4,Office,Sales,Mid,4,Enterprise (5000+),Americas,12.8,35,4.9,Discord,Asana,2.4,8.8,7.4,3.6,43,5.1,31,2.7,2025-12-21
33d08fe3,Hybrid,Design,Lead,6,Medium (200-1000),Asia-Pacific,6.1,20,6.8,Zoom,Trello,8.9,9.9,9.9,4.4,20,4.8,36,3.3,2025-09-02
ced29b8b,Hybrid,Operations,Mid,3,Enterprise (5000+),Europe,9.7,41,5.7,Zoom,Linear,8.4,6.4,5.3,4.9,15,5.3,39,2.8,2025-12-06
60053741,Remote,Product,Junior,1,Small (50-200),Americas,5.1,0,8.0,Slack,Asana,7.6,7.6,2.7,6.7,46,7.6,40,6.2,2025-08-17
7266676e,Remote,Engineering,Manager,8,Startup (<50),Europe,2.7,0,8.0,Slack,Linear,9.3,4.3,8.6,9.4,9,8.1,36,4.6,2025-09-25
6e9021e8,Hybrid,Sales,Mid,3,Startup (<50),Europe,5.9,35,5.9,Google Meet,Trello,7.3,7.7,6.6,5.5,20,6.9,36,4.8,2025-11-09
0ad39139,Office,HR,Mid,4,Medium (200-1000),Europe,11.4,64,6.4,Discord,Notion,5.5,6.0,9.4,6.8,38,8.1,29,2.2,2025-12-07
328539b6,Remote,Sales,Mid,4,Enterprise (5000+),Europe,3.2,0,8.0,Microsoft Teams,Linear,7.5,6.5,6.9,10.0,17,8.1,43,7.2,2025-12-01
5a33aa71,Office,Operations,Senior,7,Enterprise (5000+),Americas,9.9,78,5.5,Microsoft Teams,Asana,5.7,7.2,8.7,5.6,16,8.2,31,4.6,2025-11-29
15be6b2f,Remote,Customer Support,Senior,6,Enterprise (5000+),Americas,5.8,0,8.0,Microsoft Teams,Jira,7.6,6.0,8.2,6.7,28,6.4,26,4.4,2025-10-05
5704393f,Remote,Design,Mid,3,Enterprise (5000+),Americas,6.2,0,8.0,Slack,Monday.com,8.0,5.5,6.8,8.3,20,5.3,41,4.6,2025-08-19
